MP02935,0.0411622482582484
MP02936,-0.0662425427609999
MP02937,-0.205280277457337
MP02939,0.0647349454010698
MP02941,-0.0509240377606769
MP02950,-0.0722994579666174
MP02953,-0.471540439541977
MP02957,0.370896383760368
MP02959,-0.0400461270981053
MP02961,-0.115993705550485
MP02962,-0.316869324322163
MP02964,-0.102039669160869
MP02972,0.409049046142857
MP02973,0.261085464785078
MP02975,0.254945786798945
MP02976,-0.272606477510221
MP02977,-0.668850099096204
MP02978,-0.312574065779105
MP02984,0.186166462221063
MP02985,-0.0965777789196461
MP02987,-0.0365274684586664
MP02988,-0.231173888107043
MP02989,-0.196062555223113
MP02991,-0.0514545711587266
MP02992,0.668105316929298
MP02996,-0.0607508422972837
MP03032,0.228955685400801
MP03041,0.0309763853115463
MP03047,0.000379479960492342
MP03057,-0.268921372950962
MP03058,-0.261902202603103
MP03063,-0.124948747972451
MP03062,-0.210374188185255
MP03145,-0.510850563608479
MP03153,0.14851526161748
